identificador,titulo,accesible,url,direccion,BARRIO,lat,lng,tipo
5498725,Centro Cultural Eduardo Úrculo (Tetuán),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD,"PLAZA DONOSO, 5",ALMENARA,40.46903299144094,-3.6976620067964996,Centros Culturales
1939,Centro Cultural El Pozo (Puente de Vallecas),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD,"AVENIDA DE LAS GLORIETAS, 19",ENTREVIAS,40.3735856436473,-3.6602546064905397,Centros Culturales
1931,Centro Cultural Federico Chueca (Hortaleza),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=90573d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE BENITA AVILA, 17",CANILLAS,40.46498334634005,-3.650568266584691,Centros Culturales
4703628,Centro Cultural Fernando Lázaro Carreter (Carabanchel),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=340ed2d6fe9a6110VgnVCM1000000b205a0aRCRD,"CALLE VERDAD, 29",OPAÑEL,40.39164343238081,-3.717140510927299,Centros Culturales
1954,Centro Cultural Fernando de los Ríos (Latina),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3d973d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE CAMARENA, 10",ALUCHE,40.39552931214334,-3.7562667464373223,Centros Culturales
1921,Centro Cultural Galileo (Chamberí),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE GALILEO, 39",ARAPILES,40.43371190964793,-3.7104543597957758,Centros Culturales
70243,Centro Cultural Gloria Fuertes (Barajas),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD,"AVENIDA LOGROÑO, 179",CORRALEJOS,40.460622835379624,-3.5936877657335935,Centros Culturales
1930,Centro Cultural Hortaleza,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE SANTA VIRGILIA, 15",PINAR DEL REY,40.476859845869534,-3.6420353342333227,Centros Culturales
1929,Centro Cultural Huerta de la Salud (Hortaleza),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dc581e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE MAR DE ARAL, 13",PINAR DEL REY,40.4745567778344,-3.6430751341515526,Centros Culturales
6017747,Centro Cultural José Luis López Vázquez (San Blas - Canillejas),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b790e37de110f210VgnVCM1000000b205a0aRCRD,"CALLE FEBRERO, 4",REJAS,40.446818592300296,-3.572741163820915,Centros Culturales
142944,Centro Cultural José Luis Sampedro (Latina) (antiguo Centro Cultural Lucero),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bd3fba61e681c010VgnVCM1000000b205a0aRCRD,"CALLE CASTROSERNA, 4",LUCERO,40.40159394334669,-3.749110841406562,Centros Culturales
1913,Centro Cultural Juan Gris (Moncloa - Aravaca),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=79a81e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE FRANCOS RODRIGUEZ, 100",VALDEZARZA,40.457862962907384,-3.71225373746578,Centros Culturales
1911,Centro Cultural Julio Cortázar (Moncloa - Aravaca),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cfc81e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE ANTONIO MACHADO, 20",VALDEZARZA,40.46678159096302,-3.7195669111891703,Centros Culturales
1965,Centro Cultural Juvenil Usera,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=876e1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE CUESTA, 4",MOSCARDO,40.389856130874605,-3.7074718790538297,Centros Culturales
1917,Centro Cultural La Vaguada (Fuencarral - El Pardo),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD,"AVENIDA MONFORTE DE LEMOS, 38",EL PILAR,40.47900813206291,-3.709138377702435,Centros Culturales
1938,Centro Cultural Lope de Vega (Puente de Vallecas),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE CONCEJO DE TEVERGA, 1",ENTREVIAS,40.386293684801885,-3.6718658006661906,Centros Culturales
1973,Centro Cultural Los Rosales (Villaverde),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a5b91e79ee71c010VgnVCM1000000b205a0aRCRD,"AVENIDA LOS ROSALES, 133",BUTARQUE,40.35074797433515,-3.6773064421969233,Centros Culturales
4606802,Centro Cultural Luis Peidró (Retiro),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a6c875993dc63110VgnVCM1000000b205a0aRCRD,"CALLE LUIS PEIDRO, 2",ADELFAS,40.397020792322316,-3.673881351837232,Centros Culturales
6469004,Centro Cultural Mercado de Ibiza (Retiro),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dbeab973f50e7310VgnVCM1000000b205a0aRCRD,"CALLE IBIZA, 8",IBIZA,40.41817157699025,-3.677392762224429,Centros Culturales
1933,Centro Cultural Meseta de Orcasitas (Usera),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD,"PLAZA ASOCIACION, 1",ORCASITAS,40.36968950845358,-3.7081679144829076,Centros Culturales
1955,Centro Cultural Miguel Hernández (Latina),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=420a1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE SERRADILLA, 13",LAS AGUILAS,40.378853797128336,-3.7819616113032115,Centros Culturales
1972,Centro Cultural Moncloa (Moncloa - Aravaca),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=982a1e79ee71c010VgnVCM1000000b205a0aRCRD,"PLAZA MONCLOA, 1",ARGUELLES,40.435209393826675,-3.7188765163188293,Centros Culturales
1932,Centro Cultural Nicolás Salmerón (Chamartín),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE MANTUANO, 51",CIUDAD JARDIN,40.44810636195716,-3.6762309620097398,Centros Culturales
1934,Centro Cultural Orcasur (Usera),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8b9a1e79ee71c010VgnVCM1000000b205a0aRCRD,"PLAZA PUEBLO, 2",ORCASUR,40.366768324753416,-3.701141063083806,Centros Culturales
114978,Centro Cultural Palacete Quinta del Berro (Salamanca),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD,"CALLE ENRIQUE D'ALMONTE, 1",FUENTE DEL BERRO,40.42206601994432,-3.662968075865235,Centros Culturales
1952,Centro Cultural Príncipe de Asturias (Ciudad Lineal),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE HERMANOS GARCIA NOBLEJAS, 14",PUEBLO NUEVO,40.436444648624814,-3.6373000672722675,Centros Culturales
1920,Centro Cultural Puerta de Toledo (Centro),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28ea1e79ee71c010VgnVCM1000000b205a0aRCRD,"AVENIDA GRAN VIA DE SAN FRANCISCO, 2",PALACIO,40.40740551053055,-3.7119218940274026,Centros Culturales
1935,Centro Cultural San Fermín (Usera),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1b5b1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE ESTAFETA, 33",SAN FERMIN,40.37164288657417,-3.6920627827867514,Centros Culturales
4703422,Centro Cultural San Francisco La Prensa (Carabanchel),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5787e842ec9a6110VgnVCM1000000b205a0aRCRD,"CALLE ALISEDA, 4",PUERTA BONITA,40.37690319217392,-3.741639735552097,Centros Culturales
1958,Centro Cultural San Juan Bautista (Ciudad Lineal),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE SAN NEMESIO, 4",SAN JUAN BAUTISTA,40.45224737965276,-3.6580402287911937,Centros Culturales
6018014,Centro Cultural Sanchinarro (Hortaleza),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12eb70618510f210VgnVCM1000000b205a0aRCRD,"CALLE PRINCESA DE EBOLI, 29",VALDEFUENTES,40.49035310157377,-3.655261744717257,Centros Culturales
115404,Centro Cultural Sara Montiel (Latina) (antiguo Centro Cultural Campamento),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c957cbf06c81c010VgnVCM1000000b205a0aRCRD,"CARRETERA BOADILLA DEL MONTE, 40",CAMPAMENTO,40.399764677637116,-3.775144917950534,Centros Culturales
1971,Centro Cultural Teresa de Calcuta (Barajas),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f50e1e79ee71c010VgnVCM1000000b205a0aRCRD,"PLAZA NAVIO, 4",ALAMEDA DE OSUNA,40.45531140556268,-3.587638001688095,Centros Culturales
1994,Centro Cultural Usera 1,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=54fb1e79ee71c010VgnVCM1000000b205a0aRCRD,"AVENIDA RAFAELA YBARRA, 49",PRADOLONGO,40.381095838993176,-3.710973351109332,Centros Culturales
7416137,Centro Cultural Usera 2,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3cadb2cffdc15410VgnVCM1000000b205a0aRCRD,"CALLE FELIPE CASTRO, 30",PRADOLONGO,40.38429664257218,-3.7090866533057723,Centros Culturales
123948,Centro Cultural Valdebernardo (Vicálvaro),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD,"BULEVAR INDALECIO PRIETO, 21",CASCO H.VICALVARO,40.39982891410407,-3.621281890570377,Centros Culturales
1980,Centro Cultural Zazuar (Villa de Vallecas),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE ZAZUAR, 4",SANTA EUGENIA,40.38281899948726,-3.606140062044455,Centros Culturales
1953,Centro Cultural el Madroño (Vicálvaro),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE VILLARDONDIEGO, 36",CASCO H.VICALVARO,40.405292721436055,-3.6086161200017157,Centros Culturales
1940,Centro Cultural el Torito (Moratalaz),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD,"AVENIDA MORATALAZ, 130",VINATEROS,40.40609591857167,-3.646536107063507,Centros Culturales
1951,Centro Cultural la Elipa (Ciudad Lineal),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE SANTA FELICIDAD, 39",VENTAS,40.42447060804354,-3.6504253324201104,Centros Culturales
4703662,Centro Juvenil Carabanchel Alto,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2565d2d6fe9a6110VgnVCM1000000b205a0aRCRD,"CALLE ALFONSO FERNANDEZ, 23",BUENAVISTA,40.366822704148795,-3.755451103709316,Oficinas Informacion Juvenil
146682,Centro Juvenil El Aleph (Villa de Vallecas),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=84869475d381c010VgnVCM1000000b205a0aRCRD,"CALLE ZAZUAR, 1",SANTA EUGENIA,40.38257934400676,-3.6054546139177392,Oficinas Informacion Juvenil
190703,Centro Juvenil El Pardo,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=617ef50ad2a30110VgnVCM1000000b205a0aRCRD,"AVENIDA PADRE CIPRIANO, 11",EL PARDO,40.51964199418355,-3.778542672958104,Oficinas Informacion Juvenil
182139,Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD,"CALLE REAL DE ARGANDA, 39",SANTA EUGENIA,40.37953682427198,-3.616901585603186,Oficinas Informacion Juvenil
5396226,Centro Juvenil Hontalbilla (Fuencarral - El Pardo),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=afc93331c9ee2210VgnVCM2000000c205a0aRCRD,"CALLE HONTALBILLA, 10",VALVERDE,40.49231828430878,-3.6906342081203283,Oficinas Informacion Juvenil
4923522,Centro Juvenil Tetuán Punto Joven,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2f9e41aee5a2a110VgnVCM1000000b205a0aRCRD,"CALLE DULCINEA, 4",CUATRO CAMINOS,40.447199849232135,-3.6998771920981004,Oficinas Informacion Juvenil
10083282,Centro Musical Joaquín Turina (Ciudad Lineal),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8e2e6d9954115510VgnVCM1000001d4a900aRCRD,"CALLE DALIA, 3",COSTILLARES,40.47964042103783,-3.666471822402773,Centros Culturales
112637,Centro Santiago Apostol (Hortaleza),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38f415a11a81c010VgnVCM1000000b205a0aRCRD,"CALLE CARRION DE LOS CONDES, 73",APOSTOL SANTIAGO,40.4760846979538,-3.6581195337045274,Centros Culturales
4568753,Centro Social Polivalente de Vicálvaro,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=59c6ca957d152110VgnVCM1000000b205a0aRCRD,"AVENIDA REAL, 12",CASCO H.VICALVARO,40.40248118658274,-3.6070352433899013,Centros Culturales
56495,Centro Sociocultural  Siena (Ciudad Lineal),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1114c2c6e051c010VgnVCM2000000c205a0aRCRD,"CALLE SIENA, 52",QUINTANA,40.43316516575713,-3.651876723048774,Centros Culturales
1936,Centro Sociocultural Alberto Sánchez (Puente de Vallecas),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE RISCO DE PELOCHE, 14",NUMANCIA,40.393612303425975,-3.6556073868098493,Centros Culturales
72862,Centro Sociocultural Alfonso XII (Fuencarral - El Pardo),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD,"CALLE MIRA EL RIO, 4",EL PARDO,40.519673311658686,-3.7779055687726535,Centros Culturales
1974,Centro Sociocultural Aula de Aire Libre (Puente de Vallecas),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=314e1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE SIERRA CARBONERA, 74",SAN DIEGO,40.39009728291889,-3.665329063724782,Centros Culturales
1927,Centro Sociocultural Blasco Ibáñez (Carabanchel),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fb453d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE SOLDADO JOSE MARIA REY, 44",SAN ISIDRO,40.3949515763892,-3.7326586599735307,Centros Culturales
1949,Centro Sociocultural Bohemios (Villaverde),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE LOS BOHEMIOS, 1",LOS ANGELES,40.35639654251886,-3.6940501846610894,Centros Culturales
1967,Centro Sociocultural Ciudad Lineal,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=16f81e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE JOSE LUIS DE ARRESE, 81",VENTAS,40.422850906984415,-3.651682839770605,Centros Culturales
1912,Centro Sociocultural Clara del Rey (Centro),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e163d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE PALMA, 36",UNIVERSIDAD,40.42646635574924,-3.704943545703863,Centros Culturales
118935,Centro Sociocultural Cánovas del Castillo (Usera),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1087cbf06c81c010VgnVCM1000000b205a0aRCRD,"CALLE JULIO AGUIRRE, 10",ALMENDRALES,40.38626143332092,-3.7000825227295007,Centros Culturales
1941,Centro Sociocultural Eduardo Chillida (Moratalaz),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=01963d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE ARROYO BELINCOSO, 9",MEDIA LEGUA,40.40939173676513,-3.653214777359331,Centros Culturales
26904,Centro Sociocultural El Greco (Latina),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cae2b3e42751c010VgnVCM2000000c205a0aRCRD,"CALLE EL GRECO, 29",LUCERO,40.407316328180464,-3.747465416906973,Centros Culturales
1944,Centro Sociocultural Francisco Fatou (Villa de Vallecas),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE MANUEL VELEZ, 10",CASCO H.VALLECAS,40.379584618162156,-3.623110349262379,Centros Culturales
1926,Centro Sociocultural García Lorca (Carabanchel),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e6773d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE EUGENIA DE MONTIJO, 105",BUENAVISTA,40.37420290010211,-3.7510337449848636,Centros Culturales
1947,Centro Sociocultural José Espronceda (Tetuán),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE ALMANSA, 9",BELLAS VISTAS,40.44863106357685,-3.7045265016586013,Centros Culturales
6080683,Centro Sociocultural Juvenil Ciudad Lineal,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aa306f6bbd020310VgnVCM2000000c205a0aRCRD,"CALLE MARIA TERESA SAENZ DE HEREDIA, 50",VENTAS,40.42577598662312,-3.6505911581086794,Centros Culturales
124354,Centro Sociocultural Juvenil Moratalaz,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf388899fc81c010VgnVCM1000000b205a0aRCRD,"CALLE FUENTE CARRANTONA, 10",PAVONES,40.399222766804556,-3.6366543437448824,Centros Culturales
102131,Centro Sociocultural Latina,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4ed8899fc81c010VgnVCM1000000b205a0aRCRD,"CALLE RODRIGO DE ARANA, 50",LAS AGUILAS,40.3796366471018,-3.7659492448759053,Centros Culturales
1918,Centro Sociocultural Lavapiés (Centro),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE OLIVAR, 46",EMBAJADORES,40.40966697102759,-3.701574291636879,Centros Culturales
1961,Centro Sociocultural Luis Gonzaga (Chamartín),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ba8b3d232e91f010VgnVCM1000000b205a0aRCRD,"CALLE PRINCIPE DE VERGARA, 142",CIUDAD JARDIN,40.44489723228663,-3.6780972922453685,Centros Culturales
1909,Centro Sociocultural Maestro Alonso (Salamanca),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE MAESTRO ALONSO, 6",FUENTE DEL BERRO,40.42938854032785,-3.664855511110751,Centros Culturales
170066,Centro Sociocultural Marconi (Villaverde),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6cb0085f5181c010VgnVCM1000000b205a0aRCRD,"ACCESO COLONIA MARCONI, 4",SAN ANDRES,40.334751832113774,-3.700809560921597,Centros Culturales
1970,Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE ALIAGA, 5",CANILLEJAS,40.43664778776818,-3.611362970564875,Centros Culturales
5514552,Centro Sociocultural Montecarmelo (Fuencarral - El Pardo),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30f2b51ae6295210VgnVCM2000000c205a0aRCRD,"CARRETERA M-607, Km. 1300",EL GOLOSO,40.51635495615339,-3.685946562681175,Centros Culturales
1964,Centro Sociocultural Oporto (Carabanchel),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD,"AVENIDA OPORTO, 78",OPAÑEL,40.386793167982184,-3.7277750877519686,Centros Culturales
